REGISTER_ID,GENDER,AGE,INCOME
AP116062,F,43,50000
AP116063,M,27,40000
AP116064,M,44,12000
AP116065,F,26,10000
AP116066,M,25,12000
AP116067,F,43,15000
AP116068,F,44,50000
AP116069,M,33,12000
AP116070,M,41,40000
AP116071,M,35,12000
AP116072,M,28,15000
AP116073,M,24,12000
AP116074,F,28,30000
AP116075,M,24,25000
AP116076,M,44,35000
AP116077,M,43,35000
AP116078,F,31,40000
AP116079,M,38,35000
AP116080,M,43,40000
AP116081,F,36,20000
AP116082,M,38,12000
AP116083,F,22,50000
AP116084,F,45,35000
AP116085,M,50,12000
AP116086,F,28,15000
AP116087,M,34,35000
AP116088,F,49,35000
AP116089,F,27,12000
AP116090,M,34,50000
AP116091,F,48,50000
AP116092,F,27,12000
AP116093,F,23,12000
AP116094,F,21,30000
AP116095,F,42,12000
AP116096,M,32,15000
AP116097,M,44,25000
AP116098,M,47,20000
AP116099,M,49,35000
AP116100,M,23,12000
AP116101,M,31,12000
AP116102,M,24,25000
AP116103,M,47,20000
AP116104,M,30,20000
AP116105,F,35,15000
AP116106,F,36,25000
AP116107,M,40,40000
AP116108,F,42,12000
AP116109,M,47,25000
AP116110,M,39,50000
AP116111,M,40,20000
AP116112,M,28,40000
AP116113,M,41,25000
AP116114,M,37,30000
AP116115,M,23,12000
AP116116,F,50,15000
AP116117,F,39,12000
AP116118,M,48,20000
AP116119,M,22,35000
AP116120,F,42,25000
AP116121,F,41,40000
AP116122,M,27,20000
AP116123,F,43,50000
AP116124,F,38,12000
AP116125,M,39,25000
AP116126,F,27,20000
AP116127,F,45,35000
AP116128,M,28,15000
AP116129,F,48,40000
AP116130,M,29,12000
AP116131,F,31,25000
AP116132,F,38,25000
AP116133,M,23,30000
AP116134,F,40,50000
AP116135,F,32,35000
AP116136,F,39,15000
AP116137,F,25,30000
AP116138,F,37,10000
AP116139,F,21,15000
AP116140,F,29,25000
AP116141,F,30,30000
AP116142,F,39,25000
AP116143,M,37,20000
AP116144,F,46,15000
AP116145,F,35,50000
AP116146,M,28,12000
AP116147,F,47,40000
AP116148,F,30,25000
AP116149,F,48,35000
AP116150,M,26,25000
AP116151,M,40,25000
AP116152,M,30,50000
AP116153,F,41,15000
AP116154,M,33,35000
AP116155,M,37,15000
AP116156,M,44,25000
AP116157,M,50,25000
AP116158,F,39,15000
AP116159,M,34,25000
AP116160,M,41,30000
AP116161,F,43,20000
AP116162,M,49,10000
AP116163,F,40,12000
AP116164,M,33,20000
AP116165,F,30,35000
AP116166,M,50,30000
AP116167,F,48,12000
AP116168,F,33,20000
AP116169,F,38,50000
AP116170,M,32,40000
AP116171,F,45,50000
AP116172,M,26,35000
AP116173,F,40,15000
AP116174,F,25,25000
AP116175,F,35,20000
AP116176,M,44,25000
AP116177,M,36,50000
AP116178,F,37,15000
AP116179,F,27,30000
AP116180,M,29,50000
AP116181,F,21,15000
AP116182,M,24,40000
AP116183,M,39,12000
AP116184,F,28,30000
AP116185,F,27,20000
AP116186,F,48,40000
AP116187,F,35,10000
AP116188,F,23,15000
AP116189,M,42,12000
AP116190,F,38,20000
AP116191,M,48,30000
AP116192,M,23,15000
AP116193,M,45,30000
AP116194,F,34,30000
AP116195,M,40,30000
AP116196,M,28,10000
AP116197,F,23,25000
AP116198,M,49,12000
AP116199,M,26,40000
AP116200,F,35,30000
AP116201,F,40,35000
AP116202,M,48,10000
AP116203,F,25,30000
AP116204,M,35,20000
AP116205,F,32,10000
AP116206,F,35,15000
AP116207,M,25,30000
AP116208,M,23,40000
AP116209,F,31,40000
AP116210,F,30,20000
AP116211,F,44,30000
AP116212,F,42,35000
AP116213,M,42,30000
AP116214,F,46,40000
AP116215,M,40,50000
AP116216,F,50,40000
AP116217,F,49,10000
AP116218,M,26,25000
AP116219,M,48,40000
AP116220,M,30,40000
AP116221,M,35,50000
AP116222,M,21,40000
AP116223,M,39,40000
AP116224,M,39,30000
AP116225,M,45,10000
AP116226,M,23,40000
AP116227,M,36,12000
AP116228,F,31,35000
AP116229,M,47,35000
AP116230,M,46,25000
AP116231,F,23,15000
AP116232,F,33,20000
AP116233,F,23,15000
AP116234,F,34,15000
AP116235,M,26,20000
AP116236,M,37,25000
AP116237,M,33,10000
AP116238,M,29,35000
AP116239,M,44,20000
AP116240,M,34,35000
AP116241,F,46,25000
AP116242,F,29,35000
AP116243,F,36,25000
AP116244,M,48,25000
AP116245,M,50,50000
AP116246,M,42,25000
AP116247,M,27,50000
AP116248,F,34,20000
AP116249,F,26,50000
AP116250,F,30,12000
AP116251,F,38,12000
AP116252,F,50,35000
AP116253,M,30,15000
AP116254,M,25,50000
AP116255,F,50,25000
AP116256,M,50,40000
AP116257,F,30,20000
AP116258,F,39,40000
AP116259,M,41,20000
AP116260,M,43,10000
AP116261,M,22,25000
AP116262,F,36,40000
AP116263,F,48,20000
AP116264,F,28,10000
AP116265,F,27,25000
AP116266,M,46,30000
AP116267,F,33,15000
AP116268,M,28,50000
AP116269,M,47,10000
AP116270,F,33,20000
AP116271,F,45,15000
AP116272,M,30,20000
AP116273,M,49,35000
AP116274,M,49,40000
AP116275,M,43,12000
AP116276,M,32,30000
AP116277,F,45,12000
AP116278,F,27,50000
AP116279,M,22,25000
AP116280,F,26,15000
AP116281,M,32,40000
AP116282,F,40,15000
AP116283,M,35,15000
AP116284,F,46,35000
AP116285,M,40,40000
AP116286,F,50,50000
AP116287,M,45,50000
AP116288,M,49,35000
AP116289,M,37,15000
AP116290,F,47,25000
AP116291,F,42,35000
AP116292,F,39,10000
AP116293,M,29,35000
AP116294,M,50,12000
AP116295,M,48,25000
AP116296,M,32,15000
AP116297,F,30,40000
AP116298,M,21,10000
AP116299,M,22,50000
AP116300,F,41,10000
AP116301,F,46,25000
AP116302,M,33,12000
AP116303,M,30,15000
AP116304,F,23,15000
AP116305,M,33,10000
AP116306,F,35,30000
AP116307,F,24,50000
AP116308,M,26,30000
AP116309,M,32,35000
AP116310,M,28,40000
AP116311,F,26,50000
AP116312,F,24,30000
AP116313,M,49,25000
AP116314,M,24,15000
AP116315,M,23,12000
AP116316,M,33,30000
AP116317,F,23,25000
AP116318,M,42,12000
AP116319,F,30,15000
AP116320,F,32,35000
AP116321,M,28,20000
AP116322,F,30,50000
AP116323,M,47,35000
AP116324,F,27,30000
AP116325,F,33,40000
AP116326,M,34,40000
AP116327,F,27,10000
AP116328,F,36,35000
AP116329,F,31,35000
AP116330,M,35,15000
AP116331,F,26,30000
AP116332,M,25,25000
AP116333,M,21,10000
AP116334,F,21,10000
AP116335,M,25,12000
AP116336,M,21,12000
AP116337,M,28,12000
AP116338,F,41,15000
AP116339,M,37,25000
AP116340,M,21,40000
AP116341,F,29,25000
AP116342,M,34,15000
AP116343,M,30,30000
AP116344,M,43,40000
AP116345,M,25,12000
AP116346,M,22,30000
AP116347,F,34,10000
AP116348,F,28,10000
AP116349,F,45,10000
AP116350,M,29,12000
AP116351,M,46,10000
AP116352,F,21,40000
AP116353,M,24,20000
AP116354,F,27,40000
AP116355,M,39,15000
AP116356,F,41,50000
AP116357,M,44,35000
AP116358,F,27,20000
AP116359,F,31,10000
AP116360,M,44,35000
AP116361,F,29,30000
AP116362,M,39,20000
AP116363,F,47,12000
AP116364,M,50,25000
AP116365,F,49,20000
AP116366,M,46,40000
AP116367,F,32,50000
AP116368,M,23,40000
AP116369,M,47,40000
AP116370,M,48,35000
AP116371,F,39,40000
AP116372,M,31,50000
AP116373,F,24,35000
AP116374,M,31,15000
AP116375,M,39,20000
AP116376,F,38,25000
AP116377,M,23,40000
AP116378,M,49,12000
AP116379,M,25,12000
AP116380,M,34,30000
AP116381,M,27,35000
AP116382,F,26,30000
AP116383,F,46,20000
AP116384,M,39,30000
AP116385,F,47,35000
AP116386,M,37,25000
AP116387,M,46,50000
AP116388,M,49,15000
AP116389,M,47,50000
AP116390,M,30,40000
AP116391,F,45,20000
AP116392,M,38,20000
AP116393,F,40,30000
AP116394,M,42,35000
AP116395,M,33,40000
AP116396,M,40,40000
AP116397,F,41,20000
AP116398,F,30,25000
AP116399,F,38,20000
AP116400,M,32,25000
AP116401,M,28,35000
AP116402,F,34,10000
AP116403,F,37,30000
AP116404,F,46,25000
AP116405,M,30,40000
AP116406,M,49,40000
AP116407,M,33,25000
AP116408,F,27,12000
AP116409,F,23,35000
AP116410,F,31,50000
AP116411,F,35,15000
AP116412,F,35,40000
AP116413,F,49,10000
AP116414,M,45,50000
AP116415,M,23,50000
AP116416,F,24,12000
AP116417,F,34,25000
AP116418,F,28,35000
AP116419,M,28,50000
AP116420,F,26,25000
AP116421,M,40,30000
AP116422,M,31,40000
AP116423,F,49,30000
AP116424,M,25,10000
AP116425,F,23,40000
AP116426,M,47,50000
AP116427,M,26,35000
AP116428,M,47,50000
AP116429,M,41,20000
AP116430,F,42,30000
AP116431,M,30,40000
AP116432,F,49,15000
AP116433,M,30,25000
AP116434,M,49,25000
AP116435,F,42,30000
AP116436,M,44,15000
AP116437,F,39,20000
AP116438,F,48,50000
AP116439,F,44,35000
AP116440,F,32,10000
AP116441,F,43,35000
AP116442,F,49,10000
AP116443,F,32,30000
AP116444,F,34,15000
AP116445,M,22,25000
AP116446,F,27,25000
AP116447,F,38,30000
AP116448,M,43,40000
AP116449,F,22,35000
AP116450,F,48,25000
AP116451,M,27,30000
AP116452,F,40,15000
AP116453,M,40,40000
AP116454,F,25,50000
AP116455,F,33,40000
AP116456,F,25,10000
AP116457,M,33,15000
AP116458,M,43,50000
AP116459,F,28,50000
AP116460,F,26,35000
AP116461,M,47,35000
AP116462,M,38,25000
AP116463,F,43,25000
AP116464,F,34,30000
AP116465,F,49,35000
AP116466,M,31,30000
AP116467,F,38,50000
AP116468,M,28,30000
AP116469,F,23,25000
AP116470,F,35,30000
AP116471,M,30,35000
AP116472,F,37,40000
AP116473,M,24,40000
AP116474,F,42,30000
AP116475,M,44,10000
AP116476,M,32,40000
AP116477,M,33,50000
AP116478,M,33,10000
AP116479,M,23,20000
AP116480,F,38,10000
AP116481,M,44,12000
AP116482,M,30,30000
AP116483,M,29,30000
AP116484,F,31,15000
AP116485,M,27,20000
AP116486,M,47,15000
AP116487,M,21,25000
AP116488,F,29,30000
AP116489,F,27,15000
AP116490,M,27,10000
AP116491,F,39,15000
AP116492,M,22,35000
AP116493,M,46,10000
AP116494,M,24,35000
AP116495,M,25,30000
AP116496,M,21,40000
AP116497,M,23,25000
AP116498,M,35,10000
AP116499,F,45,15000
AP116500,M,22,15000
AP116501,F,49,35000
AP116502,F,21,10000
AP116503,F,34,15000
AP116504,F,46,30000
AP116505,M,35,12000
AP116506,M,25,50000
AP116507,M,34,35000
AP116508,F,40,40000
AP116509,F,45,30000
AP116510,M,42,40000
AP116511,F,47,15000
AP116512,M,42,15000
AP116513,F,23,30000
AP116514,F,43,50000
AP116515,F,25,50000
AP116516,M,42,30000
AP116517,M,29,35000
AP116518,F,27,40000
AP116519,F,34,35000
AP116520,F,48,50000
AP116521,M,41,30000
AP116522,F,43,40000
AP116523,M,43,10000
AP116524,M,36,40000
AP116525,M,39,30000
AP116526,F,22,30000
AP116527,F,48,40000
AP116528,F,45,25000
AP116529,M,46,10000
AP116530,F,42,40000
AP116531,M,43,30000
AP116532,M,33,25000
AP116533,F,26,30000
AP116534,M,50,25000
AP116535,M,35,20000
AP116536,M,22,10000
AP116537,F,21,10000
AP116538,M,39,35000
AP116539,F,38,40000
AP116540,F,45,12000
AP116541,F,42,12000
AP116542,M,43,12000
AP116543,M,21,30000
AP116544,M,23,20000
AP116545,M,43,10000
AP116546,M,21,25000
AP116547,F,39,50000
AP116548,F,44,25000
AP116549,F,46,40000
AP116550,F,39,25000
AP116551,M,46,50000
AP116552,M,43,40000
AP116553,F,50,40000
AP116554,F,38,25000
AP116555,F,33,30000
AP116556,F,43,15000
AP116557,F,23,25000
AP116558,M,26,15000
AP116559,M,33,40000
AP116560,F,43,10000
AP116561,F,39,12000
AP116562,M,50,10000
AP116563,M,38,10000
AP116564,F,21,10000
AP116565,M,36,10000
AP116566,M,46,30000
AP116567,F,23,40000
AP116568,F,30,20000
AP116569,F,42,30000
AP116570,F,25,25000
AP116571,M,31,50000
AP116572,M,50,20000
AP116573,M,26,40000
AP116574,F,28,15000
AP116575,M,37,50000
AP116576,M,43,35000
AP116577,M,49,50000
AP116578,F,49,20000
AP116579,F,31,15000
AP116580,F,38,50000
AP116581,M,28,30000
AP116582,F,44,35000
AP116583,M,44,25000
AP116584,F,36,50000
AP116585,M,28,20000
AP116586,M,23,10000
AP116587,F,25,20000
AP116588,F,28,30000
AP116589,F,35,50000
AP116590,F,31,30000
AP116591,F,32,40000
AP116592,F,22,30000
AP116593,M,45,25000
AP116594,F,27,25000
AP116595,F,27,20000
AP116596,M,26,10000
AP116597,F,30,30000
AP116598,M,34,40000
AP116599,M,33,15000
AP116600,F,31,50000
AP116601,M,28,12000
AP116602,M,48,40000
AP116603,F,38,35000
AP116604,M,24,12000
AP116605,M,47,20000
AP116606,M,24,15000
AP116607,F,50,10000
AP116608,M,50,25000
AP116609,M,34,35000
AP116610,F,38,20000
AP116611,M,37,30000
AP116612,M,38,10000
AP116613,M,46,25000
AP116614,F,25,12000
AP116615,M,21,25000
AP116616,F,42,12000
AP116617,F,31,30000
AP116618,F,46,35000
AP116619,F,31,30000
AP116620,F,40,10000
AP116621,M,37,50000
AP116622,F,28,10000
AP116623,F,49,12000
AP116624,F,47,20000
AP116625,M,32,50000
AP116626,M,32,10000
AP116627,F,32,35000
AP116628,F,48,30000
AP116629,M,32,40000
AP116630,F,22,30000
AP116631,M,36,10000
AP116632,F,29,15000
AP116633,F,44,50000
AP116634,F,28,12000
AP116635,F,21,20000
AP116636,F,39,10000
AP116637,F,50,20000
AP116638,M,29,25000
AP116639,M,48,10000
AP116640,M,38,35000
AP116641,M,22,20000
AP116642,F,45,50000
AP116643,F,26,25000
AP116644,M,21,50000
AP116645,M,44,40000
AP116646,M,37,50000
AP116647,M,40,20000
AP116648,M,29,25000
AP116649,F,30,30000
AP116650,F,41,25000
AP116651,F,32,20000
AP116652,M,22,15000
AP116653,M,35,40000
AP116654,M,42,50000
AP116655,F,32,15000
AP116656,F,47,25000
AP116657,F,23,25000
AP116658,M,38,25000
AP116659,M,49,10000
AP116660,M,31,40000
AP116661,F,40,12000
AP116662,F,27,50000
AP116663,M,46,20000
AP116664,M,37,10000
AP116665,M,22,40000
AP116666,M,22,40000
AP116667,F,29,15000
AP116668,F,33,10000
AP116669,F,40,50000
AP116670,M,50,12000
AP116671,M,28,25000
AP116672,M,23,12000
AP116673,M,43,35000
AP116674,M,46,20000
AP116675,M,49,10000
AP116676,F,41,35000
AP116677,F,21,30000
AP116678,M,38,15000
AP116679,M,42,20000
AP116680,F,49,35000
AP116681,F,50,50000
AP116682,M,32,25000
AP116683,F,29,20000
AP116684,M,30,30000
AP116685,F,49,12000
AP116686,M,49,12000
AP116687,F,29,50000
AP116688,F,21,20000
AP116689,F,22,10000
AP116690,M,33,30000
AP116691,M,50,15000
AP116692,F,32,40000
AP116693,M,36,35000
AP116694,M,32,35000
AP116695,F,39,12000
AP116696,M,42,50000
AP116697,F,24,20000
AP116698,M,31,35000
AP116699,M,29,20000
AP116700,M,44,10000
AP116701,M,31,30000
AP116702,F,38,20000
AP116703,M,42,40000
AP116704,F,43,25000
AP116705,M,46,40000
AP116706,M,50,15000
AP116707,F,29,30000
AP116708,M,27,40000
AP116709,M,23,25000
AP116710,M,43,40000
AP116711,F,45,25000
AP116712,F,30,30000
AP116713,F,36,50000
AP116714,M,36,30000
AP116715,F,32,40000
AP116716,F,45,50000
AP116717,M,40,10000
AP116718,M,23,20000
AP116719,M,47,20000
AP116720,M,26,25000
AP116721,M,26,50000
AP116722,M,32,20000
AP116723,M,47,50000
AP116724,M,42,20000
AP116725,M,33,10000
AP116726,M,33,10000
AP116727,F,26,40000
AP116728,M,33,15000
AP116729,M,46,50000
AP116730,F,31,15000
AP116731,F,45,35000
AP116732,F,23,12000
AP116733,F,29,15000
AP116734,F,42,25000
AP116735,M,47,30000
AP116736,M,21,50000
AP116737,M,25,25000
AP116738,F,26,30000
AP116739,F,41,15000
AP116740,F,25,30000
AP116741,F,49,10000
AP116742,M,44,35000
AP116743,M,44,40000
AP116744,F,46,35000
AP116745,M,35,50000
AP116746,F,47,20000
AP116747,F,33,20000
AP116748,F,43,30000
AP116749,M,26,10000
AP116750,F,46,12000
AP116751,F,31,25000
AP116752,M,45,10000
AP116753,F,47,40000
AP116754,F,41,40000
AP116755,M,25,50000
AP116756,F,32,30000
AP116757,M,35,10000
AP116758,M,43,25000
AP116759,M,25,35000
AP116760,F,24,25000
AP116761,F,48,35000
AP116762,M,24,10000
AP116763,M,36,25000
AP116764,F,32,12000
AP116765,F,43,25000
AP116766,M,31,25000
AP116767,F,49,12000
AP116768,M,49,35000
AP116769,F,46,40000
AP116770,F,27,15000
AP116771,M,33,30000
AP116772,M,26,12000
AP116773,M,31,12000
AP116774,F,40,35000
AP116775,F,32,35000
AP116776,F,26,25000
AP116777,M,21,40000
AP116778,M,49,20000
AP116779,F,26,35000
AP116780,M,46,12000
AP116781,M,46,10000
AP116782,F,30,12000
AP116783,M,37,30000
AP116784,M,46,35000
AP116785,M,25,35000
AP116786,M,22,30000
AP116787,F,31,35000
AP116788,F,46,15000
AP116789,M,26,50000
AP116790,F,36,10000
AP116791,F,46,10000
AP116792,M,32,10000
AP116793,F,27,35000
AP116794,M,37,50000
AP116795,F,22,15000
AP116796,M,30,15000
AP116797,F,35,40000
AP116798,M,22,50000
AP116799,F,44,12000
AP116800,F,35,50000
AP116801,F,26,25000
AP116802,M,24,40000
AP116803,M,28,40000
AP116804,F,48,50000
AP116805,M,33,10000
AP116806,M,38,40000
AP116807,M,47,40000
AP116808,M,37,10000
AP116809,F,48,12000
AP116810,M,49,35000
AP116811,M,32,40000
AP116812,F,26,35000
AP116813,M,24,40000
AP116814,M,22,35000
AP116815,F,34,20000
AP116816,M,46,12000
AP116817,M,30,12000
AP116818,M,42,40000
AP116819,F,26,15000
AP116820,F,22,10000
AP116821,F,37,40000
AP116822,F,34,15000
AP116823,M,38,10000
AP116824,F,38,15000
AP116825,F,50,20000
AP116826,F,26,25000
AP116827,F,35,20000
AP116828,M,43,12000
AP116829,M,29,25000
AP116830,F,36,40000
AP116831,F,33,20000
AP116832,F,33,25000
AP116833,F,50,10000
AP116834,F,50,40000
AP116835,F,49,20000
AP116836,F,21,50000
AP116837,M,48,40000
AP116838,M,43,10000
AP116839,F,29,10000
AP116840,F,22,10000
AP116841,M,40,15000
AP116842,M,38,20000
AP116843,F,22,30000
AP116844,F,49,40000
AP116845,F,42,50000
AP116846,M,25,40000
AP116847,M,26,35000
AP116848,F,28,25000
AP116849,M,47,15000
AP116850,M,21,50000
AP116851,F,25,10000
AP116852,M,32,12000
AP116853,M,43,10000
AP116854,F,30,40000
AP116855,M,30,50000
AP116856,M,43,25000
AP116857,F,25,20000
AP116858,F,33,10000
AP116859,F,41,40000
AP116860,F,46,40000
AP116861,F,34,20000
AP116862,F,43,12000
AP116863,F,46,25000
AP116864,M,29,50000
AP116865,F,36,40000
AP116866,F,44,50000
AP116867,M,43,12000
AP116868,F,49,20000
AP116869,M,37,20000
AP116870,M,44,50000
AP116871,M,49,10000
AP116872,M,37,40000
AP116873,M,23,15000
AP116874,F,45,15000
AP116875,M,42,15000
AP116876,F,47,10000
AP116877,M,46,12000
AP116878,F,41,50000
AP116879,F,27,10000
AP116880,F,36,12000
AP116881,M,42,50000
AP116882,M,31,35000
AP116883,F,47,20000
AP116884,M,45,12000
AP116885,M,35,35000
AP116886,F,23,20000
AP116887,M,23,15000
AP116888,F,47,10000
AP116889,F,29,40000
AP116890,F,43,20000
AP116891,F,42,35000
AP116892,M,41,25000
AP116893,F,32,30000
AP116894,F,47,35000
AP116895,F,49,35000
AP116896,F,45,25000
AP116897,M,30,10000
AP116898,F,44,30000
AP116899,M,36,25000
AP116900,F,49,15000
AP116901,F,36,20000
AP116902,M,40,12000
AP116903,F,46,15000
AP116904,M,42,20000
AP116905,M,28,35000
AP116906,M,37,50000
AP116907,M,38,25000
AP116908,F,21,35000
AP116909,M,27,40000
AP116910,M,46,40000
AP116911,M,38,25000
AP116912,F,28,20000
AP116913,M,33,25000
AP116914,M,43,12000
AP116915,F,26,15000
AP116916,F,41,25000
AP116917,F,34,15000
AP116918,M,36,10000
AP116919,F,33,12000
AP116920,F,46,20000
AP116921,M,23,10000
AP116922,M,50,50000
AP116923,M,27,15000
AP116924,M,26,35000
AP116925,M,33,40000
AP116926,F,41,35000
AP116927,M,50,35000
AP116928,M,48,10000
AP116929,M,49,40000
AP116930,M,49,12000
AP116931,F,28,30000
AP116932,M,32,12000
AP116933,F,38,40000
AP116934,M,49,50000
AP116935,F,28,15000
AP116936,F,47,40000
AP116937,F,47,30000
AP116938,M,37,12000
AP116939,M,30,12000
AP116940,M,29,50000
AP116941,F,50,50000
AP116942,M,29,10000
AP116943,M,37,10000
AP116944,M,46,15000
AP116945,F,46,10000
AP116946,M,34,50000
AP116947,F,44,35000
AP116948,F,50,35000
AP116949,F,48,30000
AP116950,F,42,35000
AP116951,F,30,25000
AP116952,M,23,30000
AP116953,F,39,25000
AP116954,F,37,10000
AP116955,M,38,10000
AP116956,F,34,35000
AP116957,F,42,10000
AP116958,F,30,35000
AP116959,M,32,40000
AP116960,F,35,10000
AP116961,F,33,10000
AP116962,F,38,30000
AP116963,F,40,12000
AP116964,M,40,35000
AP116965,M,37,15000
AP116966,F,47,30000
AP116967,M,23,50000
AP116968,F,23,35000
AP116969,M,27,10000
AP116970,F,27,20000
AP116971,M,31,35000
AP116972,M,27,25000
AP116973,M,21,20000
AP116974,F,36,12000
AP116975,F,45,15000
AP116976,F,37,25000
AP116977,M,34,20000
AP116978,F,22,15000
AP116979,M,32,25000
AP116980,F,28,10000
AP116981,M,45,15000
AP116982,M,32,25000
AP116983,M,45,15000
AP116984,M,37,30000
AP116985,F,27,35000
AP116986,F,21,10000
AP116987,M,50,30000
AP116988,F,25,20000
AP116989,F,38,40000
AP116990,F,23,30000
AP116991,F,34,20000
AP116992,F,37,20000
AP116993,M,49,25000
AP116994,F,37,12000
AP116995,F,43,10000
AP116996,M,45,15000
AP116997,M,39,50000
AP116998,M,39,20000
AP116999,F,21,10000
AP117000,M,47,15000
AP117001,F,21,15000
AP117002,M,24,50000
AP117003,M,45,12000
AP117004,F,44,25000
AP117005,F,32,12000
AP117006,M,39,20000
AP117007,M,47,40000
AP117008,F,47,15000
AP117009,F,45,20000
AP117010,F,23,15000
AP117011,M,41,40000
AP117012,F,35,15000
AP117013,M,41,10000
AP117014,F,39,12000
AP117015,M,32,30000
AP117016,F,50,10000
AP117017,M,46,35000
AP117018,F,43,20000
AP117019,F,28,10000
AP117020,F,46,25000
AP117021,M,35,25000
AP117022,M,45,15000
AP117023,F,37,20000
AP117024,M,45,30000
AP117025,F,40,25000
AP117026,F,50,12000
AP117027,M,35,40000
AP117028,M,40,35000
AP117029,M,47,12000
AP117030,M,47,20000
AP117031,F,50,50000
AP117032,F,48,10000
AP117033,F,37,50000
AP117034,M,28,35000
AP117035,F,38,40000
AP117036,M,31,10000
AP117037,M,28,15000
AP117038,M,43,25000
AP117039,F,39,15000
AP117040,F,45,25000
AP117041,M,30,15000
AP117042,M,42,30000
AP117043,F,46,40000
AP117044,F,34,10000
AP117045,M,30,10000
AP117046,F,50,35000
AP117047,M,49,15000
AP117048,M,22,12000
AP117049,M,43,40000
AP117050,F,30,20000
AP117051,M,48,10000
AP117052,F,29,12000
AP117053,F,34,30000
AP117054,M,39,15000
AP117055,M,40,25000
AP117056,F,37,30000
AP117057,M,21,30000
AP117058,M,41,35000
AP117059,F,33,10000
AP117060,F,27,30000
AP117061,F,39,12000
AP117062,F,35,25000
AP117063,M,34,40000
AP117064,M,25,15000
AP117065,F,34,15000
AP117066,F,32,20000
AP117067,F,33,15000
AP117068,F,40,30000
AP117069,M,46,30000
AP117070,M,31,25000
AP117071,M,49,35000
AP117072,F,41,50000
AP117073,M,22,40000
AP117074,M,42,30000
AP117075,M,47,30000
AP117076,F,48,25000
AP117077,M,44,50000
AP117078,F,37,10000
AP117079,M,42,40000
AP117080,F,50,35000
AP117081,M,35,35000
AP117082,M,34,25000
AP117083,F,23,40000
AP117084,F,21,50000
AP117085,M,49,35000
AP117086,F,30,15000
AP117087,F,49,20000
AP117088,F,33,10000
AP117089,F,40,50000
AP117090,F,27,20000
AP117091,M,24,50000
AP117092,F,41,12000
AP117093,M,38,30000
AP117094,F,24,25000
AP117095,F,50,50000
AP117096,M,25,40000
AP117097,M,41,30000
AP117098,F,47,30000
AP117099,M,25,40000
AP117100,F,24,35000
AP117101,F,49,10000
AP117102,M,43,12000
AP117103,M,42,20000
AP117104,F,23,50000
AP117105,M,33,15000
AP117106,M,36,50000
AP117107,F,22,25000
AP117108,M,43,25000
AP117109,F,27,10000
AP117110,F,45,35000
AP117111,M,32,15000
AP117112,F,24,25000
AP117113,F,23,10000
AP117114,F,37,40000
AP117115,F,35,20000
AP117116,M,40,30000
AP117117,F,37,30000
AP117118,F,43,30000
AP117119,F,22,12000
AP117120,F,48,25000
AP117121,F,34,35000
AP117122,M,27,35000
AP117123,F,38,35000
AP117124,F,40,10000
AP117125,F,45,12000
AP117126,F,50,12000
AP117127,M,37,25000
AP117128,F,41,20000
AP117129,M,26,30000
AP117130,M,24,30000
AP117131,M,26,50000
AP117132,M,47,25000
AP117133,F,27,50000
AP117134,M,26,50000
AP117135,F,49,35000
AP117136,M,31,20000
AP117137,F,42,50000
AP117138,M,38,20000
AP117139,M,31,15000
AP117140,F,48,40000
AP117141,F,46,15000
AP117142,M,50,12000
AP117143,M,42,15000
AP117144,M,25,50000
AP117145,M,29,15000
AP117146,F,50,25000
AP117147,M,38,25000
