,GENDER,AGE,INCOME,Churn
7071,M,49,35000,0
7072,F,41,50000,0
7073,M,22,40000,0
7074,M,42,30000,0
7075,M,47,30000,0
7076,F,48,25000,0
7077,M,44,50000,0
7078,F,37,10000,0
7079,M,42,40000,0
7080,F,50,35000,0
7081,M,35,35000,0
7082,M,34,25000,0
7083,F,23,40000,0
7084,F,21,50000,0
7085,M,49,35000,0
7086,F,30,15000,0
7087,F,49,20000,0
7088,F,33,10000,0
7089,F,40,50000,0
7090,F,27,20000,0
7091,M,24,50000,0
7092,F,41,12000,0
7093,M,38,30000,0
7094,F,24,25000,0
7095,F,50,50000,0
7096,M,25,40000,0
7097,M,41,30000,0
7098,F,47,30000,0
7099,M,25,40000,0
7100,F,24,35000,0
7101,F,49,10000,0
7102,M,43,12000,0
7103,M,42,20000,0
7104,F,23,50000,0
7105,M,33,15000,0
7106,M,36,50000,0
7107,F,22,25000,0
7108,M,43,25000,0
7109,F,27,10000,0
7110,F,45,35000,0
7111,M,32,15000,0
7112,F,24,25000,0
7113,F,23,10000,0
7114,F,37,40000,0
7115,F,35,20000,0
7116,M,40,30000,0
7117,F,37,30000,0
7118,F,43,30000,0
7119,F,22,12000,0
7120,F,48,25000,0
7121,F,34,35000,0
7122,M,27,35000,0
7123,F,38,35000,0
7124,F,40,10000,0
7125,F,45,12000,0
7126,F,50,12000,0
7127,M,37,25000,0
7128,F,41,20000,0
7129,M,26,30000,0
7130,M,24,30000,0
7131,M,26,50000,0
7132,M,47,25000,0
7133,F,27,50000,0
7134,M,26,50000,0
7135,F,49,35000,0
7136,M,31,20000,0
7137,F,42,50000,0
7138,M,38,20000,0
7139,M,31,15000,0
7140,F,48,40000,0
7141,F,46,15000,0
7142,M,50,12000,0
7143,M,42,15000,0
7144,M,25,50000,0
7145,M,29,15000,0
7146,F,50,25000,0
7147,M,38,25000,0
7148,F,45,30000,0
7149,F,46,10000,0
7150,M,26,20000,0
7151,F,36,20000,0
7152,F,37,12000,0
7153,M,42,40000,0
7154,F,32,20000,0
7155,F,35,20000,0
7156,M,29,50000,0
7157,M,33,15000,0
7158,M,49,12000,0
7159,M,31,12000,0
7160,M,21,12000,0
7161,M,45,30000,0
7162,F,27,12000,0
7163,M,47,15000,0
7164,M,24,40000,0
7165,F,29,30000,0
7166,M,31,25000,0
7167,M,24,50000,0
7168,M,21,50000,0
7169,F,45,12000,0
7170,M,36,50000,0
7171,F,31,35000,0
7172,M,48,12000,0
7173,F,38,35000,0
7174,M,26,12000,0
7175,F,41,40000,0
7176,M,48,40000,0
7177,F,44,20000,0
7178,F,34,25000,0
7179,M,44,10000,0
7180,M,44,25000,0
7181,F,47,35000,0
7182,M,39,50000,0
7183,M,37,20000,0
7184,F,43,50000,0
7185,F,26,10000,0
7186,F,42,50000,0
7187,M,22,20000,0
7188,M,39,35000,0
7189,M,44,30000,0
7190,F,32,40000,0
7191,M,29,35000,0
7192,M,26,50000,0
7193,M,43,20000,0
7194,M,39,12000,0
7195,F,32,50000,0
7196,F,28,10000,0
7197,M,23,30000,0
7198,M,24,50000,0
7199,F,29,30000,0
7200,M,45,12000,0
7201,M,21,35000,0
7202,F,34,25000,0
7203,M,38,25000,0
7204,F,21,40000,0
7205,M,33,40000,0
7206,F,25,40000,0
7207,F,45,20000,0
7208,M,38,40000,0
7209,M,36,12000,0
7210,F,39,10000,0
7211,F,27,15000,0
7212,M,21,50000,0
7213,M,30,50000,0
7214,M,37,20000,0
7215,F,23,50000,0
7216,M,45,10000,0
7217,F,47,12000,0
7218,M,24,30000,0
7219,F,42,15000,0
7220,M,41,40000,0
7221,F,44,35000,0
7222,M,29,25000,0
7223,F,45,12000,0
7224,M,29,12000,0
7225,F,38,12000,0
7226,F,46,12000,0
7227,F,21,50000,0
7228,F,48,35000,0
7229,F,26,15000,0
7230,M,24,10000,0
7231,F,28,20000,0
7232,M,38,20000,0
7233,M,43,35000,0
7234,F,46,35000,0
7235,F,50,10000,0
7236,F,32,35000,0
7237,M,31,20000,0
7238,F,27,20000,0
7239,F,28,20000,0
7240,M,26,30000,0
7241,F,42,40000,0
7242,M,39,10000,0
7243,F,37,35000,0
7244,M,34,20000,0
7245,M,23,40000,0
7246,M,30,30000,0
7247,F,23,15000,0
7248,M,35,35000,0
7249,M,27,12000,0
7250,F,22,10000,0
7251,M,34,35000,0
7252,F,39,25000,0
7253,F,28,35000,0
7254,M,36,25000,0
7255,M,31,25000,0
7256,F,40,30000,0
7257,F,21,50000,0
7258,M,39,50000,0
7259,M,47,10000,0
7260,F,45,25000,0
7261,M,37,35000,0
7262,M,36,10000,0
7263,F,49,40000,0
7264,F,26,35000,0
7265,F,29,20000,0
7266,M,24,30000,0
7267,F,39,12000,0
7268,M,46,30000,0
7269,F,33,10000,0
7270,F,33,50000,0
7271,F,25,25000,0
7272,M,35,20000,0
7273,M,43,12000,0
7274,F,26,10000,0
7275,M,29,50000,0
7276,F,50,50000,0
7277,F,41,15000,0
7278,M,40,25000,0
7279,M,25,10000,0
7280,M,48,10000,0
7281,M,26,35000,0
7282,F,23,40000,0
7283,F,33,30000,0
7284,M,22,50000,0
7285,M,38,35000,0
7286,M,26,40000,0
7287,F,25,10000,0
7288,M,36,30000,0
7289,M,34,15000,0
7290,F,38,50000,0
7291,F,37,20000,0
7292,F,24,40000,0
7293,M,34,35000,0
7294,F,43,12000,0
7295,M,34,15000,0
7296,F,21,15000,0
7297,M,29,15000,0
7298,M,31,40000,0
7299,M,40,10000,0
7300,M,30,40000,0
7301,M,34,10000,0
7302,M,22,20000,0
7303,F,27,50000,0
7304,F,48,35000,0
7305,M,48,20000,0
7306,M,36,30000,0
7307,M,43,25000,0
7308,M,38,30000,0
7309,F,50,20000,0
7310,M,43,25000,0
7311,M,48,25000,0
7312,M,50,40000,0
7313,M,46,20000,0
7314,F,50,30000,0
7315,F,33,20000,0
7316,F,39,15000,0
7317,M,37,30000,0
7318,M,40,40000,0
7319,F,37,20000,0
7320,M,31,40000,0
7321,M,30,30000,0
7322,F,37,35000,0
7323,M,23,50000,0
7324,M,28,15000,0
7325,F,24,50000,0
7326,F,44,12000,0
7327,M,26,25000,0
7328,M,24,35000,0
7329,M,50,12000,0
7330,M,27,50000,0
7331,F,39,50000,0
7332,M,29,10000,0
7333,M,50,15000,0
7334,M,35,35000,0
7335,M,22,15000,0
7336,F,46,25000,0
7337,F,37,20000,0
7338,M,28,35000,0
7339,F,46,15000,0
7340,M,26,30000,0
7341,F,22,35000,0
7342,M,41,20000,0
7343,M,21,20000,0
7344,M,46,35000,0
7345,F,46,40000,0
7346,M,30,12000,0
7347,F,28,15000,0
7348,M,45,25000,0
7349,F,29,12000,0
7350,M,48,12000,0
7351,F,44,20000,0
7352,F,47,30000,0
7353,F,25,40000,0
7354,M,42,35000,0
7355,M,42,30000,0
7356,M,42,10000,0
7357,F,35,35000,0
7358,F,43,50000,0
7359,F,32,12000,0
7360,M,38,12000,0
7361,F,27,20000,0
7362,F,32,12000,0
7363,F,35,35000,0
7364,M,23,15000,0
7365,F,44,25000,0
7366,F,30,12000,0
7367,F,36,40000,0
7368,F,35,35000,0
7369,M,37,15000,0
7370,F,33,50000,0
7371,F,33,50000,0
7372,M,39,25000,0
7373,F,44,30000,0
7374,M,48,12000,0
7375,M,50,12000,0
7376,F,35,40000,0
7377,F,48,35000,0
7378,M,27,12000,0
7379,M,28,40000,0
7380,F,48,30000,0
7381,M,35,30000,0
7382,F,42,25000,0
7383,M,48,40000,0
7384,F,23,12000,0
7385,M,46,25000,0
7386,M,24,15000,0
7387,F,48,30000,0
7388,M,39,30000,0
7389,M,41,12000,0
7390,M,34,15000,0
7391,M,38,40000,0
7392,M,29,25000,0
7393,M,39,35000,0
7394,F,44,30000,0
7395,F,36,35000,0
7396,M,49,10000,0
7397,F,34,20000,0
7398,M,34,35000,0
7399,F,27,12000,0
7400,M,27,30000,0
7401,F,21,35000,0
7402,F,29,40000,0
7403,F,34,25000,0
7404,M,26,10000,0
7405,M,22,10000,0
7406,F,28,15000,0
7407,F,45,25000,0
7408,M,21,30000,0
7409,F,36,15000,0
7410,F,33,20000,0
7411,M,29,30000,0
7412,M,32,40000,0
7413,F,45,10000,0
7414,M,23,25000,0
7415,F,49,20000,0
7416,M,49,50000,0
7417,F,24,30000,0
7418,F,40,40000,0
7419,F,42,12000,0
7420,F,36,35000,0
7421,M,31,15000,0
7422,F,26,20000,0
7423,F,23,20000,0
7424,F,26,35000,0
7425,F,45,15000,0
7426,F,42,30000,0
7427,M,27,35000,0
7428,M,26,35000,0
7429,F,21,12000,0
7430,F,44,12000,0
7431,F,31,50000,0
7432,F,50,50000,0
7433,F,30,30000,0
7434,F,45,50000,0
7435,F,39,35000,0
7436,F,21,20000,0
7437,M,21,40000,0
7438,F,33,30000,0
7439,F,40,20000,0
7440,F,45,10000,0
7441,F,45,40000,0
7442,M,23,25000,0
7443,F,34,12000,0
7444,M,36,25000,0
7445,M,46,40000,0
7446,F,31,30000,0
7447,M,32,12000,0
7448,M,39,25000,0
7449,F,23,10000,0
7450,F,27,10000,0
7451,F,37,20000,0
7452,F,36,25000,0
7453,M,34,25000,0
7454,F,26,25000,0
7455,M,41,20000,0
7456,F,26,25000,0
7457,M,48,30000,0
7458,F,31,25000,0
7459,F,22,35000,0
7460,F,39,50000,0
7461,F,28,35000,0
7462,M,37,40000,0
7463,M,50,35000,0
7464,M,42,25000,0
7465,M,23,25000,0
7466,F,37,10000,0
7467,F,39,20000,0
7468,F,40,12000,0
7469,M,23,20000,0
7470,M,30,35000,0
7471,F,25,50000,0
7472,F,26,20000,0
7473,M,48,10000,0
7474,M,47,30000,0
7475,F,29,40000,0
7476,F,24,20000,0
7477,M,40,35000,0
7478,F,31,12000,0
7479,F,28,30000,0
7480,M,24,40000,0
7481,F,32,10000,0
7482,F,49,40000,0
7483,F,30,15000,0
7484,F,23,20000,0
7485,M,42,15000,0
7486,M,24,12000,0
7487,M,50,25000,0
7488,F,29,40000,0
7489,M,48,20000,0
7490,F,27,30000,0
7491,M,37,15000,0
7492,M,46,35000,0
7493,M,23,25000,0
7494,F,32,30000,0
7495,F,41,40000,0
7496,M,50,12000,0
7497,F,34,50000,0
7498,F,22,25000,0
7499,F,50,20000,0
7500,M,27,25000,0
7501,F,27,25000,0
7502,M,41,20000,0
7503,F,32,30000,0
7504,M,35,15000,0
7505,F,28,30000,0
7506,M,44,30000,0
7507,M,38,25000,0
7508,M,28,15000,0
7509,M,27,50000,0
7510,F,33,50000,0
7511,F,28,35000,0
7512,M,33,25000,0
7513,M,35,35000,0
7514,F,34,50000,0
7515,F,35,50000,0
7516,F,35,35000,0
7517,F,26,15000,0
7518,M,30,20000,0
7519,F,41,10000,0
7520,M,31,15000,0
7521,F,36,30000,0
7522,F,21,12000,0
7523,M,31,40000,0
7524,M,21,25000,0
7525,M,46,35000,0
7526,F,30,40000,0
7527,M,50,30000,0
7528,F,26,50000,0
7529,F,25,30000,0
7530,M,28,15000,0
7531,F,22,15000,0
7532,M,38,15000,0
7533,M,37,20000,0
7534,M,41,40000,0
7535,M,45,30000,0
7536,F,34,50000,0
7537,F,42,15000,0
7538,M,29,10000,0
7539,M,47,25000,0
7540,M,32,25000,0
7541,M,42,50000,0
7542,F,40,20000,0
7543,F,42,35000,0
7544,M,50,30000,0
7545,F,40,10000,0
7546,M,50,25000,0
7547,M,35,12000,0
7548,M,45,25000,0
7549,F,28,10000,0
7550,F,29,50000,0
7551,M,22,35000,0
7552,F,31,15000,0
7553,F,32,12000,0
7554,M,26,12000,0
7555,M,47,30000,0
7556,F,40,12000,0
7557,F,22,50000,0
7558,F,21,15000,0
7559,M,40,30000,0
7560,M,23,15000,0
7561,F,37,10000,0
7562,M,48,50000,0
7563,F,38,25000,0
7564,M,35,40000,0
7565,M,33,15000,0
7566,M,28,20000,0
7567,F,21,40000,0
7568,F,33,15000,0
7569,F,26,10000,0
7570,F,39,30000,0
7571,M,50,20000,0
7572,M,41,40000,0
7573,M,36,20000,0
7574,M,49,10000,0
7575,M,46,10000,0
7576,F,32,50000,0
7577,F,40,50000,0
7578,F,43,10000,0
7579,M,21,15000,0
7580,M,21,30000,0
7581,F,39,50000,0
7582,M,29,25000,0
7583,M,24,30000,0
7584,F,38,50000,0
7585,F,47,10000,0
7586,M,44,20000,0
7587,M,24,15000,0
7588,M,28,35000,0
7589,M,28,15000,0
7590,F,45,12000,0
7591,F,48,10000,0
7592,F,32,25000,0
7593,M,21,25000,0
7594,M,23,30000,0
7595,F,26,12000,0
7596,F,24,12000,0
7597,M,49,40000,0
7598,M,44,20000,0
7599,M,22,25000,0
7600,F,45,40000,0
7601,F,35,15000,0
7602,F,46,40000,0
7603,F,31,10000,0
7604,M,33,20000,0
7605,F,30,10000,0
7606,M,46,50000,0
7607,M,44,50000,0
7608,F,35,15000,0
7609,M,29,15000,0
7610,F,46,35000,0
7611,M,44,20000,0
7612,M,49,12000,0
7613,F,50,10000,0
7614,F,27,12000,0
7615,F,46,15000,0
7616,F,27,25000,0
7617,M,39,20000,0
7618,F,37,15000,0
7619,F,26,40000,0
7620,M,30,40000,0
7621,M,47,50000,0
7622,F,28,25000,0
7623,F,32,40000,0
7624,F,33,40000,0
7625,F,27,25000,0
7626,F,21,10000,0
7627,M,38,20000,0
7628,M,36,20000,0
7629,F,45,50000,0
7630,M,24,25000,0
7631,M,36,20000,0
7632,F,37,50000,0
7633,F,30,25000,0
7634,M,34,30000,0
7635,F,28,40000,0
7636,M,35,30000,0
7637,M,48,40000,0
7638,F,32,15000,0
7639,M,43,30000,0
7640,M,44,10000,0
7641,M,30,35000,0
7642,M,48,20000,0
7643,M,23,40000,0
7644,F,49,35000,0
7645,M,21,40000,0
7646,M,37,30000,0
7647,F,32,12000,0
7648,M,46,12000,0
7649,F,24,12000,0
7650,M,42,15000,0
7651,M,41,30000,0
7652,F,36,50000,0
7653,F,45,40000,0
7654,F,40,50000,0
7655,M,32,30000,0
7656,M,26,15000,0
7657,F,40,10000,0
7658,M,22,12000,0
7659,F,39,15000,0
7660,M,35,50000,0
7661,M,26,10000,0
7662,F,33,15000,0
7663,F,37,25000,0
7664,F,41,10000,0
7665,F,38,50000,0
7666,M,28,25000,0
7667,M,41,10000,0
7668,F,33,20000,0
7669,F,30,12000,0
7670,M,30,40000,0
7671,F,47,20000,0
7672,F,37,12000,0
7673,M,47,35000,0
7674,F,27,20000,0
7675,M,22,15000,0
7676,M,49,10000,0
7677,M,26,15000,0
7678,M,45,50000,0
7679,M,27,25000,0
7680,F,23,10000,0
7681,F,47,35000,0
7682,F,35,10000,0
7683,F,49,25000,0
7684,F,39,12000,0
7685,F,48,20000,0
7686,M,26,25000,0
7687,F,34,12000,0
7688,F,37,50000,0
7689,F,40,50000,0
7690,F,37,35000,0
7691,F,42,12000,0
7692,M,25,50000,0
7693,M,46,25000,0
7694,M,36,25000,0
7695,M,41,35000,0
7696,M,39,40000,0
7697,F,26,40000,0
7698,M,39,12000,0
7699,F,32,35000,0
7700,F,25,20000,0
7701,M,35,50000,0
7702,F,37,30000,0
7703,F,25,10000,0
7704,F,36,35000,0
7705,F,34,25000,0
7706,F,49,20000,0
7707,F,37,50000,0
7708,M,46,40000,0
7709,M,37,15000,0
7710,M,48,20000,0
7711,F,30,25000,0
7712,M,36,35000,0
7713,F,40,15000,0
7714,M,25,12000,0
7715,F,29,25000,0
7716,M,45,15000,0
7717,M,49,40000,0
7718,F,36,15000,0
7719,M,31,25000,0
7720,F,34,12000,0
7721,F,43,35000,0
7722,F,30,10000,0
7723,F,35,25000,0
7724,F,43,50000,0
7725,M,46,15000,0
7726,F,28,40000,0
7727,M,42,15000,0
7728,F,24,35000,0
7729,F,28,20000,0
7730,F,41,20000,0
7731,M,39,15000,0
7732,F,47,20000,0
7733,F,50,30000,0
7734,F,38,40000,0
7735,F,21,25000,0
7736,F,35,12000,0
7737,F,40,30000,0
7738,F,31,15000,0
7739,M,25,35000,0
7740,F,41,20000,0
7741,M,47,15000,0
7742,M,42,25000,0
7743,M,45,50000,0
7744,M,49,15000,0
7745,M,31,30000,0
7746,F,23,35000,0
7747,M,40,15000,0
7748,F,25,20000,0
7749,F,43,35000,0
7750,M,28,15000,0
7751,F,41,35000,0
7752,F,47,25000,0
7753,M,44,15000,0
7754,M,43,50000,0
7755,M,42,10000,0
7756,F,37,12000,0
7757,M,28,20000,0
7758,M,35,25000,0
7759,F,35,12000,0
7760,M,34,15000,0
7761,F,26,25000,0
7762,M,31,15000,0
7763,M,43,40000,0
7764,M,35,50000,0
7765,M,44,12000,0
7766,F,45,12000,0
7767,F,43,30000,0
7768,M,44,30000,0
7769,M,28,25000,0
7770,M,42,50000,0
7771,F,35,30000,0
7772,M,37,10000,0
7773,F,45,30000,0
7774,F,22,50000,0
7775,F,29,25000,0
7776,M,36,35000,0
7777,M,48,15000,0
7778,M,45,15000,0
7779,F,32,50000,0
7780,F,26,40000,0
7781,M,47,20000,0
7782,M,28,50000,0
7783,F,45,20000,0
7784,M,45,40000,0
7785,M,47,40000,0
7786,M,49,30000,0
7787,F,39,50000,0
7788,M,25,25000,0
7789,F,45,12000,0
7790,F,28,12000,0
7791,F,35,30000,0
7792,F,29,30000,0
7793,M,46,35000,0
7794,F,36,12000,0
7795,F,24,50000,0
7796,M,33,12000,0
7797,F,40,40000,0
7798,M,24,25000,0
7799,M,29,40000,0
7800,F,22,30000,0
7801,F,25,25000,0
7802,M,34,35000,0
7803,F,30,50000,0
7804,M,46,15000,0
7805,M,26,12000,0
7806,M,39,15000,0
7807,F,21,15000,0
7808,F,30,40000,0
7809,F,25,15000,0
7810,M,48,20000,0
7811,M,46,12000,0
7812,M,45,20000,0
7813,M,30,25000,0
7814,M,24,35000,0
7815,M,37,40000,0
7816,F,43,15000,0
7817,F,39,35000,0
7818,M,34,12000,0
7819,F,22,25000,0
7820,M,22,20000,0
7821,F,21,25000,0
7822,M,40,15000,0
7823,F,47,35000,0
7824,M,50,12000,0
7825,F,40,20000,0
7826,M,38,50000,0
7827,M,28,10000,0
7828,M,47,20000,0
7829,F,31,40000,0
7830,F,40,15000,0
7831,F,35,12000,0
7832,M,38,50000,0
7833,M,37,12000,0
7834,F,25,10000,0
7835,M,38,20000,0
7836,F,28,12000,0
7837,F,37,50000,0
7838,F,35,35000,0
7839,F,28,35000,0
7840,M,31,20000,0
7841,M,24,15000,0
7842,M,26,15000,0
7843,M,29,30000,0
7844,F,50,20000,0
7845,M,46,50000,0
7846,F,36,40000,0
7847,M,26,12000,0
7848,M,23,50000,0
7849,M,35,30000,0
7850,F,49,25000,0
7851,M,44,25000,0
7852,F,30,12000,0
7853,F,50,30000,0
7854,F,24,10000,0
7855,M,34,40000,0
7856,M,47,35000,0
7857,M,32,20000,0
7858,F,23,40000,0
7859,F,40,20000,0
7860,F,29,12000,0
7861,F,24,15000,0
7862,F,42,10000,0
7863,F,32,20000,0
7864,M,41,40000,0
7865,F,27,35000,0
7866,M,38,12000,0
7867,F,33,50000,0
7868,F,46,12000,0
7869,F,32,20000,0
7870,F,41,20000,0
7871,M,25,40000,0
7872,M,25,35000,0
7873,M,45,40000,0
7874,M,48,30000,0
7875,M,46,10000,0
7876,F,24,25000,0
7877,F,47,15000,0
7878,F,30,12000,0
7879,F,28,15000,0
7880,M,36,40000,0
7881,F,46,25000,0
7882,F,47,35000,0
7883,M,31,20000,0
7884,F,42,25000,0
7885,F,28,40000,0
7886,M,44,10000,0
7887,F,23,25000,0
7888,M,40,12000,0
7889,M,31,40000,0
7890,F,25,25000,0
7891,M,50,15000,0
7892,M,49,12000,0
7893,F,37,15000,0
7894,M,49,30000,0
7895,M,48,12000,0
7896,M,34,12000,0
7897,M,32,10000,0
7898,M,43,20000,0
7899,F,45,15000,0
7900,F,47,10000,0
7901,M,23,35000,0
7902,M,48,40000,0
7903,M,44,50000,0
7904,F,28,40000,0
7905,M,41,40000,0
7906,M,39,20000,0
7907,F,23,30000,0
7908,F,48,12000,0
7909,F,46,12000,0
7910,F,36,15000,0
7911,F,35,25000,0
7912,M,47,30000,0
7913,F,31,12000,0
7914,F,33,35000,0
7915,M,47,12000,0
7916,M,33,12000,0
7917,F,47,20000,0
7918,F,28,20000,0
7919,M,28,15000,0
7920,M,29,25000,0
7921,F,39,15000,0
7922,F,21,50000,0
7923,M,41,15000,0
7924,F,48,35000,0
7925,F,31,10000,0
7926,M,45,20000,0
7927,M,32,20000,0
7928,M,42,35000,0
7929,M,24,30000,0
7930,M,47,40000,0
7931,M,42,12000,0
7932,F,24,50000,0
7933,F,24,15000,0
7934,M,42,12000,0
7935,M,32,12000,0
7936,M,50,50000,0
7937,F,24,10000,0
7938,F,36,50000,0
7939,F,46,12000,0
7940,M,49,30000,0
7941,F,34,20000,0
7942,F,47,10000,0
7943,M,23,40000,0
7944,F,39,10000,0
7945,M,49,40000,0
7946,M,32,50000,0
7947,F,49,35000,0
7948,F,49,40000,0
7949,M,48,40000,0
7950,M,43,30000,0
7951,M,41,10000,0
7952,M,33,30000,0
7953,F,48,15000,0
7954,M,50,50000,0
7955,F,28,20000,0
7956,F,47,20000,0
7957,M,31,50000,0
7958,M,41,10000,0
7959,M,38,50000,0
7960,M,30,15000,0
7961,M,50,10000,0
7962,F,48,12000,0
7963,M,29,15000,0
7964,M,44,10000,0
7965,F,34,40000,0
7966,M,33,20000,0
7967,M,49,50000,0
7968,F,28,20000,0
7969,M,46,10000,0
7970,F,42,25000,0
7971,M,28,25000,0
7972,F,33,40000,0
7973,F,38,20000,0
7974,M,39,12000,0
7975,M,28,10000,0
7976,M,40,40000,0
7977,F,37,30000,0
7978,F,42,30000,0
7979,F,48,35000,0
7980,M,32,25000,0
7981,M,48,15000,0
7982,M,38,25000,0
7983,M,45,15000,0
7984,F,21,15000,0
7985,F,24,30000,0
7986,M,23,20000,0
7987,F,48,50000,0
7988,M,37,35000,0
7989,M,45,50000,0
7990,M,46,10000,0
7991,F,44,10000,0
7992,M,30,50000,0
7993,F,34,20000,0
7994,M,46,40000,0
7995,M,48,30000,0
7996,M,22,20000,0
7997,F,48,12000,0
7998,M,41,12000,0
7999,F,29,12000,0
8000,M,30,25000,0
8001,M,49,15000,0
8002,M,28,25000,0
8003,F,40,15000,0
8004,M,39,15000,0
8005,M,50,15000,0
8006,F,43,20000,0
8007,M,22,30000,0
8008,M,36,50000,0
8009,F,25,12000,0
8010,F,43,25000,0
8011,F,22,30000,0
8012,F,40,15000,0
8013,M,46,12000,0
8014,F,49,25000,0
8015,F,21,25000,0
8016,F,46,30000,0
8017,M,37,10000,0
8018,M,46,35000,0
8019,M,44,40000,0
8020,M,24,20000,0
8021,M,22,15000,0
8022,M,34,30000,0
8023,F,27,12000,0
8024,M,29,10000,0
8025,M,37,12000,0
8026,F,39,15000,0
8027,M,32,30000,0
8028,F,43,35000,0
8029,M,43,12000,0
8030,F,47,30000,0
8031,M,24,12000,0
8032,M,42,10000,0
8033,F,47,25000,0
8034,M,26,12000,0
8035,F,44,35000,0
8036,M,38,30000,0
8037,M,21,50000,0
8038,F,48,30000,0
8039,F,31,12000,0
8040,F,28,10000,0
8041,F,29,15000,0
8042,F,30,50000,0
8043,F,21,12000,0
8044,F,28,20000,0
8045,M,40,25000,0
8046,F,26,10000,0
8047,F,39,10000,0
8048,M,47,40000,0
8049,F,27,10000,0
8050,F,37,35000,0
8051,F,50,25000,0
8052,M,40,15000,0
8053,F,23,15000,0
8054,M,27,12000,0
8055,M,26,20000,0
8056,M,30,15000,0
8057,F,49,40000,0
8058,F,45,12000,0
8059,M,34,25000,0
8060,F,33,25000,0
8061,F,22,50000,0
8062,F,41,50000,0
8063,M,31,25000,0
8064,F,32,15000,0
8065,M,39,20000,0
8066,F,34,10000,0
8067,F,28,15000,0
8068,M,42,50000,0
8069,M,40,30000,0
8070,F,43,15000,0
8071,M,34,30000,0
8072,M,45,40000,0
8073,F,31,35000,0
8074,F,25,12000,0
8075,M,32,35000,0
8076,F,49,15000,0
8077,F,27,40000,0
8078,F,40,50000,0
8079,F,30,40000,0
8080,M,40,30000,0
8081,M,50,50000,0
8082,F,40,40000,0
8083,F,29,20000,0
8084,F,37,35000,0
8085,F,29,12000,0
8086,F,32,30000,0
8087,M,37,30000,0
8088,M,44,12000,0
8089,M,42,50000,0
8090,F,37,50000,0
8091,F,48,10000,0
8092,F,41,35000,0
8093,F,41,15000,0
8094,M,48,20000,0
8095,F,46,20000,0
8096,M,43,30000,0
8097,F,35,40000,0
8098,F,33,30000,0
8099,F,39,10000,0
8100,M,41,12000,0
8101,F,25,30000,0
8102,F,45,25000,0
8103,F,24,15000,0
8104,M,47,50000,0
8105,M,32,10000,0
8106,F,22,35000,0
8107,M,29,20000,0
8108,M,40,30000,0
8109,M,24,35000,0
8110,M,31,30000,0
8111,F,22,35000,0
8112,M,21,20000,0
8113,F,50,35000,0
8114,M,36,20000,0
8115,F,48,10000,0
8116,M,42,40000,0
8117,F,38,25000,0
8118,F,43,50000,0
8119,M,39,25000,0
8120,F,42,20000,0
8121,F,28,25000,0
8122,M,33,40000,0
8123,F,26,20000,0
8124,F,40,35000,0
8125,M,46,40000,0
8126,M,46,35000,0
8127,M,40,12000,0
8128,M,25,50000,0
8129,M,47,25000,0
8130,M,42,35000,0
8131,F,28,50000,0
8132,M,23,40000,0
8133,F,33,35000,0
8134,F,42,30000,0
8135,F,36,50000,0
8136,M,43,35000,0
8137,F,26,30000,0
8138,M,42,40000,0
8139,F,41,40000,0
8140,F,30,15000,0
8141,F,29,25000,0
8142,F,44,30000,0
8143,F,46,15000,0
8144,F,40,10000,0
8145,F,30,50000,0
8146,M,29,35000,0
8147,M,21,20000,0
8148,M,39,40000,0
8149,F,42,10000,0
8150,M,47,50000,0
8151,M,23,15000,0
8152,F,43,30000,0
8153,M,41,40000,0
8154,M,45,25000,0
8155,M,26,35000,0
8156,M,26,40000,0
8157,M,47,20000,0
8158,M,49,50000,0
8159,M,21,12000,0
8160,F,29,35000,0
8161,F,27,10000,0
8162,F,37,20000,0
8163,F,48,50000,0
8164,F,32,30000,0
8165,M,35,50000,0
8166,F,44,50000,0
8167,F,40,25000,0
8168,M,45,12000,0
8169,M,47,40000,0
8170,M,36,50000,0
8171,F,33,35000,0
8172,M,26,10000,0
8173,M,49,30000,0
8174,M,37,15000,0
8175,F,45,25000,0
8176,M,21,35000,0
8177,F,27,50000,0
8178,F,45,10000,0
8179,M,34,30000,0
8180,M,41,15000,0
8181,M,32,12000,0
8182,F,31,35000,0
8183,M,30,20000,0
8184,M,32,30000,0
8185,F,37,12000,0
8186,F,49,40000,0
8187,M,34,25000,0
8188,F,28,25000,0
8189,M,27,10000,0
8190,M,40,40000,0
8191,F,42,30000,0
8192,M,49,15000,0
8193,F,50,10000,0
8194,F,28,20000,0
8195,F,35,10000,0
8196,F,47,10000,0
8197,F,49,40000,0
8198,F,21,20000,0
8199,F,23,12000,0
8200,M,50,50000,0
8201,M,44,50000,0
8202,F,49,50000,0
8203,F,41,20000,0
8204,M,30,15000,0
8205,F,28,30000,0
8206,M,25,20000,0
8207,F,23,12000,0
8208,F,23,25000,0
8209,M,22,30000,0
8210,M,34,35000,0
8211,F,38,25000,0
8212,M,47,40000,0
8213,M,29,20000,0
8214,M,33,40000,0
8215,M,43,15000,0
8216,F,35,12000,0
8217,F,42,15000,0
8218,M,21,25000,0
8219,F,34,20000,0
8220,M,40,30000,0
8221,F,24,40000,0
8222,F,40,25000,0
8223,M,50,50000,0
8224,F,47,12000,0
8225,F,43,25000,0
8226,F,39,35000,0
8227,M,32,35000,0
8228,F,21,25000,0
8229,F,46,30000,0
8230,F,34,15000,0
8231,M,31,25000,0
8232,F,33,35000,0
8233,M,45,50000,0
8234,M,33,20000,0
8235,M,31,20000,0
